canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,match_count,overs,avg,eco,sr
raw_00000000_0000_0000_0000_000000000001,********,********,One Day,Middle,2,48,0,32,2,8.0,,4.0,
raw_00000000_0000_0000_0000_000000000002,********,********,One Day,Middle,2,24,1,12,1,4.0,12.0,3.0,24.0
raw_00000000_0000_0000_0000_000000000005,********,********,One Day,Middle,2,25,0,32,1,4.1,,7.68,
raw_00000000_0000_0000_0000_000000000002,********,********,T20,Middle,2,6,0,1,1,1.0,,1.0,
raw_00000000_0000_0000_0000_000000000005,********,********,T20,Middle,2,7,0,7,1,1.1,,6.0,
raw_00000000_0000_0000_0000_000000000001,********,********,T20,Death,3,48,0,32,2,8.0,,4.0,
raw_00000000_0000_0000_0000_000000000002,********,********,T20,Death,3,18,1,11,1,3.0,11.0,3.6666666666666665,18.0
raw_00000000_0000_0000_0000_000000000005,********,********,T20,Death,3,18,0,25,1,3.0,,8.333333333333334,
raw_00000000_0000_0000_0000_000000000001,********,********,Two Day,Older Ball,2,48,0,32,2,8.0,,4.0,
raw_00000000_0000_0000_0000_000000000002,********,********,Two Day,Older Ball,2,24,1,12,1,4.0,12.0,3.0,24.0
raw_00000000_0000_0000_0000_000000000005,********,********,Two Day,Older Ball,2,25,0,32,1,4.1,,7.68,
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,One Day,Opening,1,361,9,220,15,60.1,24.444444444444443,3.656509695290859,40.111111111111114
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,One Day,Middle,2,507,13,323,26,84.3,24.846153846153847,3.8224852071005917,39.0
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,One Day,Death,3,286,2,130,12,47.4,65.0,2.727272727272727,143.0
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,T20,Opening,1,198,5,118,11,33.0,23.6,3.5757575757575757,39.6
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,T20,Middle,2,424,10,264,23,70.4,26.4,3.7358490566037736,42.4
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,T20,Death,3,532,9,291,22,88.4,32.333333333333336,3.281954887218045,59.111111111111114
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,Two Day,New Ball,1,573,15,356,21,95.3,23.733333333333334,3.7277486910994764,38.2
raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,Two Day,Older Ball,2,581,9,317,24,96.5,35.22222222222222,3.2736660929432015,64.55555555555556
raw_ac94098c_ddf6_45b6_aec2_27c97ec99aed,Ajith Kumar Vaddevolu,Ajith Kumar Vaddevolu,One Day,Middle,2,12,0,13,1,2.0,,6.5,
raw_ac94098c_ddf6_45b6_aec2_27c97ec99aed,Ajith Kumar Vaddevolu,Ajith Kumar Vaddevolu,T20,Death,3,12,0,13,1,2.0,,6.5,
raw_ac94098c_ddf6_45b6_aec2_27c97ec99aed,Ajith Kumar Vaddevolu,Ajith Kumar Vaddevolu,Two Day,Older Ball,2,12,0,13,1,2.0,,6.5,
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,One Day,Middle,2,48,1,34,4,8.0,34.0,4.25,48.0
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,One Day,Death,3,78,2,18,3,13.0,9.0,1.3846153846153846,39.0
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,T20,Middle,2,18,0,20,1,3.0,,6.666666666666667,
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,T20,Death,3,108,3,32,5,18.0,10.666666666666666,1.7777777777777777,36.0
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,Two Day,New Ball,1,18,0,20,1,3.0,,6.666666666666667,
raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,Two Day,Older Ball,2,108,3,32,5,18.0,10.666666666666666,1.7777777777777777,36.0
raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,Anurag Joshi,Anurag Joshi,One Day,Middle,2,78,3,71,4,13.0,23.666666666666668,5.461538461538462,26.0
raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,Anurag Joshi,Anurag Joshi,One Day,Death,3,90,5,78,4,15.0,15.6,5.2,18.0
raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,Anurag Joshi,Anurag Joshi,T20,Death,3,168,8,149,5,28.0,18.625,5.321428571428571,21.0
raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,Anurag Joshi,Anurag Joshi,Two Day,Older Ball,2,168,8,149,5,28.0,18.625,5.321428571428571,21.0
aravind_boddula,Aravind Boddula,Aravind Boddula,One Day,Opening,1,164,6,59,6,27.2,9.833333333333334,2.158536585365854,27.333333333333332
aravind_boddula,Aravind Boddula,Aravind Boddula,One Day,Middle,2,42,2,19,4,7.0,9.5,2.7142857142857144,21.0
aravind_boddula,Aravind Boddula,Aravind Boddula,One Day,Death,3,36,0,18,3,6.0,,3.0,
aravind_boddula,Aravind Boddula,Aravind Boddula,T20,Opening,1,105,4,41,6,17.3,10.25,2.342857142857143,26.25
aravind_boddula,Aravind Boddula,Aravind Boddula,T20,Middle,2,95,4,31,6,15.5,7.75,1.9578947368421054,23.75
aravind_boddula,Aravind Boddula,Aravind Boddula,T20,Death,3,42,0,24,3,7.0,,3.4285714285714284,
aravind_boddula,Aravind Boddula,Aravind Boddula,Two Day,New Ball,1,194,7,69,6,32.2,9.857142857142858,2.134020618556701,27.714285714285715
aravind_boddula,Aravind Boddula,Aravind Boddula,Two Day,Older Ball,2,48,1,27,4,8.0,27.0,3.375,48.0
