season,season_sort_key,player_name,team,grade,matches,innings,not_outs,runs,high_score,average,strike_rate,30s,50s,100s,ducks,fours,sixes,source_sheet,source_row,source_file,source_system,data_confidence,qa_status
Summer 2015/16,201500,Garry Rowe,Georges River DCC,Historical club summary,5,3,,14,8,4.67,,,,,,1,,2015-16,129,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,George Baldock,Georges River DCC,Historical club summary,6,5,,63,33,12.6,,,,,1,5,,2015-16,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,George Hodgson,Georges River DCC,Historical club summary,7,7,1,147,34,24.5,,,,,,13,1,2015-16,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Graeme Britt,Georges River DCC,Historical club summary,3,3,,16,6,5.33,,,,,,,,2015-16,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Harjit Singh,Georges River DCC,Historical club summary,13,8,3,40,9,8,49.4,,,,2,2,1,2015-16,136,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Harrison Brown,Georges River DCC,Historical club summary,9,8,3,177,64,35.4,126.4,,1,,,11,1,2015-16,19,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Hunter Gregory,Georges River DCC,Historical club summary,3,3,1,207,137,103.5,97.6,,,1,,25,3,2015-16,61,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,J Sparke,Georges River DCC,Historical club summary,1,1,,,,,,,,,1,,,2015-16,138,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jack Dwarshuis,Georges River DCC,Historical club summary,3,2,,34,29,17,64.2,,,,,,,2015-16,52,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Brown,Georges River DCC,Historical club summary,4,3,,7,5,2.33,43.8,,,,1,,,2015-16,20,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Douglas,Georges River DCC,Historical club summary,5,3,,13,8,4.33,68.4,,,,1,,,2015-16,49,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Drahalivas,Georges River DCC,Historical club summary,11,13,3,568,100,56.8,,,5,1,1,56,5,2015-16,50,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Kirkness,Georges River DCC,Historical club summary,21,22,3,394,77,20.74,275.5,,1,,4,40,7,2015-16,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Stirton,Georges River DCC,Historical club summary,6,5,1,29,23,7.25,,,,,2,1,,2015-16,144,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,James Toogood,Georges River DCC,Historical club summary,10,11,1,133,48,13.3,94.3,,,,,3,,2015-16,151,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jarrod Mazurkiewicz,Georges River DCC,Historical club summary,9,9,1,317,60,39.63,118.7,,2,,,16,4,2015-16,103,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jason Lill,Georges River DCC,Historical club summary,3,3,,33,23,11,183.3,,,,,2,1,2015-16,95,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jason M Hillman,Georges River DCC,Historical club summary,1,1,,9,9,9,,,,,,,1,2015-16,68,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jason Z Bowler,Georges River DCC,Historical club summary,3,3,1,42,40,21,,,,,1,8,,2015-16,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jeremy C Berenger,Georges River DCC,Historical club summary,10,10,2,125,30,15.63,,,,,1,13,,2015-16,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Jimmy Bishop,Georges River DCC,Historical club summary,1,1,,2,2,2,,,,,,,,2015-16,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,John Virag,Georges River DCC,Historical club summary,1,1,,,,,,,,,1,,,2015-16,154,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Joseph Roddis,Georges River DCC,Historical club summary,10,7,3,26,17,6.5,36.1,,,,2,2,,2015-16,128,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Julian Scott,Georges River DCC,Historical club summary,21,23,2,372,91,17.71,67.9,,1,,2,20,2,2015-16,133,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Kurt Chalker,Georges River DCC,Historical club summary,1,1,,57,57,57,114,,1,,,,,2015-16,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Lachlan Bogar,Georges River DCC,Historical club summary,7,7,,124,41,17.71,74.7,,,,1,7,,2015-16,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Lachlan Hunt,Georges River DCC,Historical club summary,1,1,,31,31,31,,,,,,,,2015-16,73,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Leroy Maurer,Georges River DCC,Historical club summary,11,8,1,66,43,9.43,212.9,,,,3,2,,2015-16,101,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Lewis O Riordan,Georges River DCC,Historical club summary,4,1,,20,20,20,46.5,,,,,,,2015-16,116,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Liam T Sparke,Georges River DCC,Historical club summary,23,19,4,320,52,21.33,130.1,,2,,1,11,,2015-16,139,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Luke Byron,Georges River DCC,Historical club summary,22,14,4,67,29,6.7,191.4,,,,3,4,2,2015-16,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Mark A Devine,Georges River DCC,Historical club summary,15,12,1,134,23,12.18,72.4,,,,2,8,,2015-16,45,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Mark Butler,Georges River DCC,Historical club summary,2,2,1,50,35,50,,,,,,4,,2015-16,23,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Mark Dedes,Georges River DCC,Historical club summary,2,2,,16,16,8,94.1,,,,1,3,,2015-16,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Martin Cole,Georges River DCC,Historical club summary,9,9,3,98,30,16.33,,,,,1,1,1,2015-16,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Matt Ellis,Georges River DCC,Historical club summary,11,11,1,203,82,20.3,,,1,,1,17,,2015-16,54,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Matthew Hoggett,Georges River DCC,Historical club summary,8,8,,45,16,5.63,39.5,,,,1,1,,2015-16,70,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Matthew Iemma,Georges River DCC,Historical club summary,3,3,,55,29,18.33,44.4,,,,1,2,,2015-16,75,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Matthew Stevens,Georges River DCC,Historical club summary,5,4,1,38,18,12.67,253.3,,,,1,,1,2015-16,143,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Matthias Treuberg,Georges River DCC,Historical club summary,2,1,,,,,,,,,1,,,2015-16,152,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Michael J Bladen,Georges River DCC,Historical club summary,6,5,1,73,40,18.25,,,,,1,4,1,2015-16,15,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Mouhammed Oubani,Georges River DCC,Historical club summary,1,1,,,,,,,,,1,,,2015-16,119,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Nathan Napier,Georges River DCC,Historical club summary,22,25,5,499,69,24.95,172.7,,3,,1,42,1,2015-16,112,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Neel Shah,Georges River DCC,Historical club summary,19,20,5,341,67,22.73,227.3,,1,,3,19,,2015-16,135,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Neil Karpin,Georges River DCC,Historical club summary,6,6,1,139,68,27.8,,,1,,,11,4,2015-16,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Nicholas Henriques,Georges River DCC,Historical club summary,21,21,1,376,100,18.8,74.8,,1,1,4,30,1,2015-16,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Nicholas Mayer,Georges River DCC,Historical club summary,2,1,,,,,,,,,1,,,2015-16,102,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Nick Condylios,Georges River DCC,Historical club summary,5,5,,45,19,9,54.9,,,,,,,2015-16,34,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Paul E Thomas,Georges River DCC,Historical club summary,15,5,3,18,8,9,,,,,,,,2015-16,150,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Pete Dickey,Georges River DCC,Historical club summary,3,3,,14,8,4.67,,,,,,1,,2015-16,47,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Peter J Bugeia,Georges River DCC,Historical club summary,19,15,4,217,50,19.73,62.5,,1,,1,7,,2015-16,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Prasad Kanitkar,Georges River DCC,Historical club summary,3,2,,27,20,13.5,,,,,,,1,2015-16,81,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ramesh Ramalingam,Georges River DCC,Historical club summary,1,1,,1,1,1,14.3,,,,,,,2015-16,126,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Rashid Hussain,Georges River DCC,Historical club summary,1,1,,25,25,25,,,,,,2,,2015-16,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Raunak Bhatia,Georges River DCC,Historical club summary,1,1,,2,2,2,,,,,,,,2015-16,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Riley Orr,Georges River DCC,Historical club summary,16,13,7,171,48,28.5,,,,,2,11,9,2015-16,118,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Robbie Nash,Georges River DCC,Historical club summary,1,1,,13,13,13,59.1,,,,,2,,2015-16,113,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Robert Henriques,Georges River DCC,Historical club summary,12,14,,293,83,20.93,,,2,,4,23,1,2015-16,67,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Robert Stares,Georges River DCC,Historical club summary,12,11,2,101,31,11.22,,,,,4,6,7,2015-16,141,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Roland O'connor,Georges River DCC,Historical club summary,8,9,,90,20,10,,,,,2,8,,2015-16,117,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ronald Davis,Georges River DCC,Historical club summary,5,4,1,77,40,25.67,,,,,,8,3,2015-16,38,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Ryan Croom,Georges River DCC,Historical club summary,12,12,2,314,68,31.4,56.9,,2,,1,24,3,2015-16,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Satish Babu,Georges River DCC,Historical club summary,4,4,,68,35,17,56.7,,,,,3,,2015-16,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Scott Dominish,Georges River DCC,Historical club summary,2,2,,9,9,4.5,,,,,1,1,,2015-16,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Scott Woods,Georges River DCC,Historical club summary,11,12,1,85,21,7.73,,,,,3,5,,2015-16,160,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sean Dean,Georges River DCC,Historical club summary,13,12,1,389,114,35.36,109.9,,1,1,1,26,19,2015-16,41,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sean English,Georges River DCC,Historical club summary,2,1,,1,1,1,,,,,,,,2015-16,55,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sean M Mantle,Georges River DCC,Historical club summary,15,15,1,223,55,15.93,166.4,,2,,1,16,4,2015-16,96,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sean P Bugeia,Georges River DCC,Historical club summary,9,9,2,139,47,19.86,144.8,,,,,17,1,2015-16,22,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Shane Eva,Georges River DCC,Historical club summary,2,2,2,10,10,,,,,,,,,2015-16,56,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Shane Pargeter,Georges River DCC,Historical club summary,13,14,4,481,104,48.1,54.5,,2,1,1,47,4,2015-16,120,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Shannon Lane,Georges River DCC,Historical club summary,13,14,1,355,114,27.31,55.6,,1,1,3,27,7,2015-16,91,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Simon J Jasper,Georges River DCC,Historical club summary,4,4,,80,36,20,153.8,,,,,7,,2015-16,77,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Simon Marvello,Georges River DCC,Historical club summary,11,8,1,61,18,8.71,,,,,1,2,1,2015-16,97,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Simran Azad,Georges River DCC,Historical club summary,15,10,2,40,11,5,63.5,,,,1,2,,2015-16,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Stefan Holm,Georges River DCC,Historical club summary,14,12,3,79,17,8.78,62.2,,,,1,3,,2015-16,71,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Stephen Dunn,Georges River DCC,Historical club summary,7,7,,94,33,13.43,,,,,1,2,1,2015-16,51,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Stuart C Aley,Georges River DCC,Historical club summary,12,16,,203,51,12.69,,,1,,3,16,,2015-16,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Stuart Fowler,Georges River DCC,Historical club summary,1,1,,11,11,11,,,,,,1,,2015-16,57,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sumit Gurung,Georges River DCC,Historical club summary,1,1,,12,12,12,32.4,,,,,,,2015-16,62,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Sunny Singh,Georges River DCC,Historical club summary,7,6,2,16,5,4,133.3,,,,1,,,2015-16,137,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Tahir Latif,Georges River DCC,Historical club summary,3,2,1,4,3,4,50,,,,,,,2015-16,92,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Talhah Tahir,Georges River DCC,Historical club summary,8,3,1,2,2,1,18.2,,,,1,,,2015-16,148,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Thomas Carruthers,Georges River DCC,Historical club summary,4,4,,79,44,19.75,112.9,,,,1,2,,2015-16,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Timothy Gray,Georges River DCC,Historical club summary,11,8,1,83,28,11.86,296.4,,,,1,2,,2015-16,60,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Timothy Petrie,Georges River DCC,Historical club summary,14,10,1,105,26,11.67,172.1,,,,3,2,1,2015-16,121,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,To Be Confirmed,Georges River DCC,Historical club summary,1,1,,6,6,6,50,,,,,,,2015-16,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Tom Derrick,Georges River DCC,Historical club summary,1,1,,49,49,49,73.1,,,,,,,2015-16,44,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Tom Poole,Georges River DCC,Historical club summary,12,14,,292,78,20.86,,,1,,,22,1,2015-16,122,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Trent M Power,Georges River DCC,Historical club summary,1,1,,13,13,13,72.2,,,,,,,2015-16,123,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Trevor Whittall,Georges River DCC,Historical club summary,3,3,,47,28,15.67,,,,,,6,1,2015-16,158,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Troy Nuske,Georges River DCC,Historical club summary,10,14,1,166,44,12.77,,,,,2,16,,2015-16,115,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2015/16,201500,Tyler Massey,Georges River DCC,Historical club summary,2,2,,2,2,1,,,,,1,,,2015-16,99,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Adam Scott,Georges River DCC,Historical club summary,7,5,1,76,29,19,,,,,,7,1,2016-17,108,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Adeel Shah,Georges River DCC,Historical club summary,15,10,5,36,8,7.2,,,,,2,1,,2016-17,111,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Alan Willmore,Georges River DCC,Historical club summary,13,13,7,320,40,53.33,,,,,,25,2,2016-17,126,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Alexander Cutajar,Georges River DCC,Historical club summary,14,11,1,57,34,5.7,167.6,,,,4,2,,2016-17,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Ali Ali,Georges River DCC,Historical club summary,3,2,,29,26,14.5,,,,,,3,,2016-17,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Andrew B Balding,Georges River DCC,Historical club summary,9,8,6,25,11,12.5,277.8,,,,1,2,,2016-17,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Andrew Gardner,Georges River DCC,Historical club summary,1,1,,8,8,8,,,,,,,,2016-17,49,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Andrew J Julian,Georges River DCC,Historical club summary,1,1,,6,6,6,200,,,,,,1,2016-17,67,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Andrew M Merriman,Georges River DCC,Historical club summary,12,15,1,154,70,11,83.2,,1,,2,13,1,2016-17,87,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Andrew Mcguiness,Georges River DCC,Historical club summary,14,15,1,316,124,22.57,,,1,1,4,31,9,2016-17,86,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Anthony Murphy,Georges River DCC,Historical club summary,10,4,1,13,8,4.33,,,,,1,1,,2016-17,90,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Barry O'rourke,Georges River DCC,Historical club summary,4,3,,44,23,14.67,,,,,,2,3,2016-17,97,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Ben Saunders,Georges River DCC,Historical club summary,22,21,3,402,61,22.33,200,,2,,2,30,7,2016-17,106,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Ben Vella,Georges River DCC,Historical club summary,21,21,2,771,114,40.58,89,,4,2,1,65,26,2016-17,121,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Benjamin Churcher,Georges River DCC,Historical club summary,15,11,1,129,58,12.9,46.9,,1,,2,11,2,2016-17,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Blake Worsfold,Georges River DCC,Historical club summary,10,8,2,43,18,7.17,,,,,2,4,,2016-17,130,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Braden Kaye,Georges River DCC,Historical club summary,16,13,1,56,11,4.67,,,,,3,4,,2016-17,69,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Brendan Walz,Georges River DCC,Historical club summary,13,14,,253,64,18.07,187.4,,1,,4,15,2,2016-17,123,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Brett Lack,Georges River DCC,Historical club summary,4,4,,117,90,29.25,,,1,,2,11,7,2016-17,74,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Byron Foster,Georges River DCC,Historical club summary,12,13,,155,73,11.92,138.4,,1,,5,9,,2016-17,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Chris Alexander,Georges River DCC,Historical club summary,6,5,2,58,43,19.33,,,,,,4,2,2016-17,3,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Chris Benjamin,Georges River DCC,Historical club summary,3,3,2,117,41,117,,,,,,10,1,2016-17,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Chris Hughes,Georges River DCC,Historical club summary,2,2,1,57,42,57,,,,,,,,2016-17,63,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Christopher Mcarthur,Georges River DCC,Historical club summary,14,15,,625,147,41.67,69.4,,5,1,1,60,5,2016-17,85,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Curtis Cheney,Georges River DCC,Historical club summary,24,25,,487,75,19.48,149.4,,4,,3,41,9,2016-17,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Daniel Yates,Georges River DCC,Historical club summary,15,10,4,82,50,13.67,48.5,,1,,3,10,,2016-17,131,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,Dave Jiffkins,Georges River DCC,Historical club summary,14,12,1,301,80,27.36,189.3,,2,,1,34,9,2016-17,66,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 2016/17,201600,David Massey,Georges River DCC,Historical club summary,10,2,1,11,8,11,,,,,,,,2016-17,82,bexley_stats_spreadsheets.xlsx,excel,high,clean
