match_id,innings_id,innings_number,innings_order,batting_team_id,bowling_team_id,over_number,bowler_participant_id,bowler_short_name,runs,wickets,legal_balls,wides,no_balls,boundaries,progress_runs_after_over,progress_wickets_after_over
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,65,85f787ea-08da-4232-9d7b-59cbe102533d,Z Wilkes,3,0,6,0,0,0,212,9
53f979f1-6039-42bc-82dd-0ff36d0d7169,016b7628-337e-4f60-87ac-29e8ccc127d8,2,3,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,66,39f18bb4-a7fc-4b5a-81ad-36c69a3544d4,B Gillett,11,0,6,0,0,2,223,9
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,0,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,0,1,6,0,0,0,0,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,1,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,0,0,6,0,0,0,0,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,2,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,1,0,6,0,0,0,1,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,3,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,2,0,6,0,0,0,3,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,4,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,3,0,6,0,0,0,6,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,5,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,1,0,6,0,0,0,7,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,6,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,2,0,6,0,0,0,9,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,7,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,2,0,6,0,0,0,11,1
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,8,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,0,1,6,0,0,0,11,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,9,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,4,0,6,0,0,1,15,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,10,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,1,0,6,0,0,0,16,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,11,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,2,0,6,0,0,0,18,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,12,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,1,0,6,0,0,0,19,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,13,3f94b948-cb92-49f3-a46d-7c4dbfce1823,M Sortino,5,0,6,0,0,0,24,2
53f979f1-6039-42bc-82dd-0ff36d0d7169,239c2835-a385-4e1b-bcae-4df662a1c4d8,1,1,fa410898-8244-46e6-a9c6-d02e6dd1b8b5,6b44b227-779d-4d06-a30e-958d00f39c20,14,6658c293-e794-44fb-bccf-5b798fbe5a0a,D Castrucci,2,0,6,0,0,0,26,2
