season_id,season,team_id,team_name,grade_id,grade_name,competition_id,competition_name
cffa121f-70bb-4b9a-bd4c-ec2a639291b6,Summer 1989/90,bf899776-6615-4734-82d8-9e7b1fd609af,Woolnough Shield,c327da1a-3775-4a94-87f2-0c60661d8860,Woolnough Shield,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,42140ce3-f791-4f2b-ae14-2efdf3dccb6b,E Grade,4cd0b797-82ca-42fa-8c3f-1dc376632ed3,E Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,13755c71-73d2-41bc-9017-81284dbaa137,I Grade,2499b11d-84b4-42ed-8353-b177dd7cc952,I Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,bc5cc3f9-b9ac-44c8-b6c0-fc63739d9d1b,Woolnough Shield,17cda4d7-fd21-4e84-9a25-f3420d95b5ca,Woolnough Shield,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
0243bc27-76aa-41d7-8c2e-9e83841ece48,Summer 1987/88,815d1d5f-7fa8-4d51-b342-7b8968329c93,F Grade,9489c5f2-08b0-4cfa-acd9-f72c255a312f,F Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
0243bc27-76aa-41d7-8c2e-9e83841ece48,Summer 1987/88,3555248f-6f47-4884-a52c-b8714a7e0fa7,Quiney Shield,6d857ad1-1eca-4b8d-b0da-b85356257715,Quiney Shield,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
22a332ee-7323-414b-bf81-bb360b894a5f,Summer 1986/87,fd5197a9-0802-48ea-a8e9-66503a7edd18,Quiney Shield,3e7c91b7-5f4c-4a1f-8620-66e48e764bf0,Quiney Shield,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
63bd697a-8f36-4832-9e80-75600f58609d,Summer 1985/86,447ec450-dbef-4029-8cb0-4b7f5ba19ba4,H Grade,158bb186-e6c7-4225-a819-1101b264654c,H Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
140a42af-5df5-4954-893d-7b183c7347c1,Summer 1984/85,e4025921-849d-4dd7-8a5b-e8970fff10af,Pullen Shield,f79bd9ce-795e-428d-b3e0-f6bac145df5a,Pullen Shield,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
142e19d6-76da-449f-aba3-73a0c30b02bb,Summer 1983/84,5520c2f2-a76a-458b-a620-4de841e7cd02,E Grade,471f7bc2-c049-4af9-959c-22b42d4caeab,E Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
142e19d6-76da-449f-aba3-73a0c30b02bb,Summer 1983/84,60b70c0e-c4d0-4d3b-a576-f6be7eaf9558,I Grade,34d031ce-8270-42ff-aebc-f870c1131892,I Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
7ebc1e26-cde1-4311-aa05-ce8a684f9187,Summer 1982/83,2a8274d1-49cc-4edd-a18c-0ddbe4e9cf8b,I Grade,fabd87c8-daf3-4650-990a-16b2793bf955,I Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
3d52b700-41d8-43a1-b330-fa2d2ecb58de,Summer 1979/80,26fce520-bb92-4070-a1e1-f8113b467bff,F Grade,01526836-b5d8-435c-b0aa-477e5df6624c,F Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
f82ff57c-ee7b-4393-a74a-40f562cfd0b7,Summer 1977/78,4831db3a-07b0-4254-80a8-58431a0cd357,F Grade,58a76b57-7339-48ff-9c47-48c48d2c5ced,F Grade,c9524a55-6632-ec11-981f-501ac52e1666,South East Cricket Association
